'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SHEPPARTON AIRPORT Victoria for January 2025,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SHEPPARTON AIRPORT,01/01/2025,8.9,0.0, ,30.9,13.7,86,18,5.99,31.62
SHEPPARTON AIRPORT,02/01/2025,8.8,0.0, ,29.1,13.6,74,19,6.69,31.53
SHEPPARTON AIRPORT,03/01/2025,8.0,0.0, ,34.0,11.5,75,23,3.34,31.39
SHEPPARTON AIRPORT,04/01/2025,7.8,0.0, ,38.9,14.9,81,10,2.57,26.07
SHEPPARTON AIRPORT,05/01/2025,10.0,0.0, ,40.2,19.3,46,12,4.33,24.61
SHEPPARTON AIRPORT,06/01/2025,3.2,0.0, ,22.1,22.1,99,35,4.72,6.06
SHEPPARTON AIRPORT,07/01/2025,7.6,12.6, ,30.5,12.7,70,30,4.45,30.04
SHEPPARTON AIRPORT,08/01/2025,6.6,0.0, ,31.2,13.5,93,24,2.14,31.31
SHEPPARTON AIRPORT,09/01/2025,5.7,0.0, ,29.6,16.7,73,24,3.02,18.91
SHEPPARTON AIRPORT,10/01/2025,7.9,0.0, ,34.4,18.5,68,23,3.34,28.92
SHEPPARTON AIRPORT,11/01/2025,8.3,1.2, ,35.0,20.1,73,21,3.57,29.94
SHEPPARTON AIRPORT,12/01/2025,6.6,0.2, ,33.8,19.4,98,32,4.47,20.86
SHEPPARTON AIRPORT,13/01/2025,7.5,5.8, ,34.7,17.0,100,27,3.00,30.69
SHEPPARTON AIRPORT,14/01/2025,8.0,0.0, ,36.7,17.8,88,20,2.88,30.56
SHEPPARTON AIRPORT,15/01/2025,6.5,0.0, ,33.7,22.5,89,31,5.83,13.39
SHEPPARTON AIRPORT,16/01/2025,7.7,0.6, ,25.9,11.8,75,29,7.91,29.89
SHEPPARTON AIRPORT,17/01/2025, ,0.0, ,31.3,14.8, , , ,30.55
SHEPPARTON AIRPORT,18/01/2025, ,0.0, ,33.1,10.9, , , ,30.37
SHEPPARTON AIRPORT,19/01/2025,7.0,0.0, ,34.8,14.8,80,21,2.28,28.83
SHEPPARTON AIRPORT,20/01/2025,6.2,0.0, ,34.7,16.7,78,25,2.19,23.38
SHEPPARTON AIRPORT,21/01/2025,10.0,0.0, ,40.9,20.2,63,14,4.05,29.38
SHEPPARTON AIRPORT,22/01/2025,8.4,0.0, ,28.8,19.1,70,29,8.63,24.73
SHEPPARTON AIRPORT,23/01/2025,5.4,0.0, ,27.6,12.5,76,40,5.10,15.95
SHEPPARTON AIRPORT,24/01/2025,7.7,0.0, ,27.6,13.8,83,27,6.78,29.43
SHEPPARTON AIRPORT,25/01/2025,7.3,0.0, ,31.5,14.6,78,22,4.21,25.00
SHEPPARTON AIRPORT,26/01/2025,7.8,0.0, ,33.2,16.8,71,20,3.78,27.91
SHEPPARTON AIRPORT,27/01/2025,9.2,0.0, ,41.7,16.8,82,16,3.45,28.07
SHEPPARTON AIRPORT,28/01/2025,8.9,0.0, ,29.3,19.5,76,25,8.35,28.55
SHEPPARTON AIRPORT,29/01/2025,8.6,0.0, ,30.5,13.2,67,24,6.55,28.66
SHEPPARTON AIRPORT,30/01/2025,8.3,0.0, ,29.9,12.5,71,22,6.27,28.17
SHEPPARTON AIRPORT,31/01/2025,8.8,0.0, ,34.1,14.0,69,18,4.86,28.34
Totals:,,222.7,20.4, ,,,,,, 
