'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOORABBIN AIRPORT Victoria for March 2025,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 April 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOORABBIN AIRPORT,01/03/2025,4.2,0.0, ,24.4,13.9,91,44,2.83,21.53
MOORABBIN AIRPORT,02/03/2025,3.2,0.0, ,21.3,14.9,84,50,3.94,11.10
MOORABBIN AIRPORT,03/03/2025,4.1,0.0, ,22.3,8.8,91,45,3.49,22.55
MOORABBIN AIRPORT,04/03/2025,6.3,0.0, ,33.0,10.3,88,29,3.60,22.92
MOORABBIN AIRPORT,05/03/2025,7.2,0.0, ,34.3,15.0,89,26,4.75,22.68
MOORABBIN AIRPORT,06/03/2025,3.9,0.0, ,25.4,18.3,82,58,4.71,14.08
MOORABBIN AIRPORT,07/03/2025,5.6,0.0, ,28.7,17.1,87,42,5.10,22.30
MOORABBIN AIRPORT,08/03/2025,6.1,0.0, ,32.3,13.3,94,17,3.25,22.23
MOORABBIN AIRPORT,09/03/2025,7.0,0.0, ,35.7,16.7,82,24,4.17,19.78
MOORABBIN AIRPORT,10/03/2025,5.6,11.4, ,31.2,21.2,87,39,3.94,20.84
MOORABBIN AIRPORT,11/03/2025,5.9,0.0, ,31.0,18.8,83,46,5.59,21.04
MOORABBIN AIRPORT,12/03/2025,5.3,0.0, ,34.2,18.6,91,32,4.14,11.87
MOORABBIN AIRPORT,13/03/2025,3.2,5.4, ,23.5,17.1,91,59,2.81,15.72
MOORABBIN AIRPORT,14/03/2025,4.0,0.0, ,25.4,13.0,97,44,2.94,20.13
MOORABBIN AIRPORT,15/03/2025,4.6,0.0, ,35.7,15.7,89,22,2.22,12.99
MOORABBIN AIRPORT,16/03/2025,2.5,5.4, ,21.4,19.6,93,55,6.55,2.13
MOORABBIN AIRPORT,17/03/2025,4.0,22.6, ,19.1,10.5,85,40,5.21,19.43
MOORABBIN AIRPORT,18/03/2025,3.9,0.0, ,23.8,9.6,89,41,3.02,20.14
MOORABBIN AIRPORT,19/03/2025,4.8,0.0, ,32.1,10.5,93,30,2.51,18.84
MOORABBIN AIRPORT,20/03/2025,4.7,0.0, ,28.1,15.7,94,35,6.60,5.27
MOORABBIN AIRPORT,21/03/2025,2.2,17.8, ,19.1,15.5,94,60,3.55,7.98
MOORABBIN AIRPORT,22/03/2025,3.0,0.2, ,20.0,9.3,93,52,2.46,19.00
MOORABBIN AIRPORT,23/03/2025,3.2,0.0, ,22.4,9.8,93,54,2.79,18.98
MOORABBIN AIRPORT,24/03/2025,3.0,0.0, ,21.5,14.0,88,53,3.11,14.18
MOORABBIN AIRPORT,25/03/2025,3.3,0.0, ,23.8,11.0,94,56,3.15,18.59
MOORABBIN AIRPORT,26/03/2025,2.8,0.0, ,21.4,14.4,90,57,3.17,13.59
MOORABBIN AIRPORT,27/03/2025,3.4,0.0, ,23.0,12.9,84,58,3.67,17.75
MOORABBIN AIRPORT,28/03/2025,3.9,0.0, ,29.9,12.7,95,40,2.73,14.97
MOORABBIN AIRPORT,29/03/2025,2.5,0.0, ,22.3,16.5,93,64,4.79,8.56
MOORABBIN AIRPORT,30/03/2025,3.6,0.4, ,21.4,15.2,94,50,7.48,12.15
MOORABBIN AIRPORT,31/03/2025,4.0,0.2, ,21.8,13.8,83,42,6.71,11.54
Totals:,,131,63.4, ,,,,,, 
