'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BALLARAT AERODROME Victoria for April 2025,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 May 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BALLARAT AERODROME,01/04/2025, ,0.0, , ,11.2,90,43,8.30,17.56
BALLARAT AERODROME,02/04/2025,3.9, , ,24.3,6.1,95,28,3.31,16.72
BALLARAT AERODROME,03/04/2025,2.8,0.0, ,19.5,9.0,96,47,4.54,11.21
BALLARAT AERODROME,04/04/2025,2.7,0.0, ,17.1,5.2,91,47,3.90,14.38
BALLARAT AERODROME,05/04/2025,2.9,0.4, ,16.4,5.1,95,40,4.23,16.45
BALLARAT AERODROME,06/04/2025,3.4,0.2, ,20.2,2.0,94,37,5.06,11.61
BALLARAT AERODROME,07/04/2025,1.6,2.0, ,14.8,8.6,96,68,3.48,9.02
BALLARAT AERODROME,08/04/2025,1.9,0.0, ,16.7,5.0,97,54,2.71,10.29
BALLARAT AERODROME,09/04/2025,2.4,0.0, ,19.4,2.3,97,44,2.24,13.82
BALLARAT AERODROME,10/04/2025,4.5,0.2, ,25.0,10.0,70,35,4.88,15.48
BALLARAT AERODROME,11/04/2025,3.3,0.0, ,23.4,12.0,94,49,4.16,15.25
BALLARAT AERODROME,12/04/2025,4.8,0.0, ,29.5,8.8,94,26,3.97,15.49
BALLARAT AERODROME,13/04/2025,6.4,0.0, ,29.7,15.9,53,23,5.81,13.87
BALLARAT AERODROME,14/04/2025,3.2,0.0, ,21.9,13.9,91,51,5.78,11.68
BALLARAT AERODROME,15/04/2025,3.7,0.0, ,26.9,9.8,96,36,3.46,14.80
BALLARAT AERODROME,16/04/2025,4.3,0.0, ,26.0,15.8,86,35,5.24,12.36
BALLARAT AERODROME,17/04/2025,4.1,0.4, ,28.3,13.0,85,31,3.65,13.61
BALLARAT AERODROME,18/04/2025,5.8,3.0, ,29.6,16.0,85,25,6.42,12.07
BALLARAT AERODROME,19/04/2025,4.2,0.2, ,25.6,14.1,89,29,5.41,8.21
BALLARAT AERODROME,20/04/2025,3.3,0.4, ,19.9,13.2,95,41,6.76,9.69
BALLARAT AERODROME,21/04/2025,3.0,0.6, ,20.9,10.4,96,46,5.37,12.01
BALLARAT AERODROME,22/04/2025,2.3,0.2, ,17.6,9.1,96,63,7.41,11.23
BALLARAT AERODROME,23/04/2025,3.6,0.0, ,22.2,11.2,89,50,7.40,13.70
BALLARAT AERODROME,24/04/2025,4.0,0.0, ,24.4,11.6,83,46,6.52,12.96
BALLARAT AERODROME,25/04/2025,2.0,1.2, ,19.1,14.4,97,61,4.73,6.65
BALLARAT AERODROME,26/04/2025,1.7,9.0, ,19.1,11.7,97,66,3.41,8.62
BALLARAT AERODROME,27/04/2025,1.7,0.2, ,14.9,11.2,96,64,5.21,6.58
BALLARAT AERODROME,28/04/2025,1.5,0.0, ,15.1,9.6,97,69,5.03,6.79
BALLARAT AERODROME,29/04/2025,1.8,0.6, ,15.3,10.4,96,65,6.53,9.02
BALLARAT AERODROME,30/04/2025,2.6,0.8, ,16.2,7.7,96,49,6.99,12.56
Totals:,,93.4,19.4, ,,,,,, 
