'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CERBERUS Victoria for April 2025,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 May 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CERBERUS,01/04/2025,3.2,0.0, ,21.1,13.9,82,50,4.22,13.55
CERBERUS,02/04/2025,2.7,0.0, ,22.5,13.6,87,49,1.73,15.80
CERBERUS,03/04/2025,2.5,0.0, ,21.3,7.4,89,53,2.66,11.65
CERBERUS,04/04/2025,2.5,1.4, ,17.8,11.6,73,45,2.93,9.08
CERBERUS,05/04/2025,2.9,3.6, ,18.2,11.9,88,38,3.86,12.11
CERBERUS,06/04/2025,3.7,0.0, ,21.8,4.6,88,34,4.66,12.01
CERBERUS,07/04/2025,2.4,3.8, ,18.5,12.0,85,54,3.70,9.91
CERBERUS,08/04/2025,1.6,0.4, ,17.8,9.2,90,61,1.60,8.40
CERBERUS,09/04/2025,1.9,0.2, ,19.3,4.6,92,55,0.83,15.33
CERBERUS,10/04/2025,3.3,0.0, ,26.7,10.7,89,25,2.08,14.94
CERBERUS,11/04/2025,2.3,0.0, ,19.6,14.2,89,35,2.01,9.48
CERBERUS,12/04/2025,2.4,0.0, ,26.9,8.1,92,39,0.97,15.09
CERBERUS,13/04/2025,4.8,0.0, ,32.7,13.8,82,19,3.06,13.56
CERBERUS,14/04/2025,2.6,0.0, ,21.9,16.0,88,56,2.98,12.64
CERBERUS,15/04/2025,3.2,0.0, ,24.7,11.8,86,42,3.17,14.26
CERBERUS,16/04/2025,2.4,0.0, ,26.2,13.5,83,32,1.60,8.72
CERBERUS,17/04/2025,2.8,0.0, ,28.3,11.2,89,32,1.49,14.25
CERBERUS,18/04/2025,4.2,0.0, ,31.5,16.8,86,22,2.92,12.43
CERBERUS,19/04/2025,2.9,0.4, ,30.1,15.1,91,18,1.70,8.52
CERBERUS,20/04/2025,2.2,0.0, ,25.4,16.0,89,34,1.59,8.26
CERBERUS,21/04/2025,2.1,0.0, ,21.0,7.5,89,59,3.05,10.30
CERBERUS,22/04/2025,2.3,0.0, ,20.0,14.1,83,57,3.14,10.29
CERBERUS,23/04/2025,2.8,0.0, ,23.2,15.0,87,48,3.20,13.25
CERBERUS,24/04/2025,2.8,0.0, ,27.1,12.3,90,35,2.21,12.49
CERBERUS,25/04/2025,1.6,1.4, ,23.9,14.1,90,50,1.45,4.89
CERBERUS,26/04/2025,1.2,2.2, ,19.2,15.0,91,80,1.38,6.04
CERBERUS,27/04/2025,1.6,1.4, ,18.0,15.2,87,57,2.08,7.44
CERBERUS,28/04/2025,1.4,0.0, ,18.9,10.8,88,64,1.67,7.93
CERBERUS,29/04/2025,2.0,1.2, ,18.2,14.1,87,63,3.91,8.63
CERBERUS,30/04/2025,2.3,0.0, ,17.9,11.9,77,46,3.04,10.39
Totals:,,76.6,16, ,,,,,, 
