'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MELBOURNE (OLYMPIC PARK) Victoria for January 2025,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MELBOURNE (OLYMPIC PARK),01/01/2025,4.8,0.0, ,21.7,14.9,93,46,2.75,26.71
MELBOURNE (OLYMPIC PARK),02/01/2025,5.7,0.0, ,20.4,14.3,66,42,3.76,31.04
MELBOURNE (OLYMPIC PARK),03/01/2025,5.6,0.0, ,25.4,11.3,81,47,2.01,31.94
MELBOURNE (OLYMPIC PARK),04/01/2025,7.1,0.0, ,37.4,16.2,97,11,2.25,25.93
MELBOURNE (OLYMPIC PARK),05/01/2025,6.1,0.0, ,38.0,19.2,68,15,2.28,16.09
MELBOURNE (OLYMPIC PARK),06/01/2025,2.4,2.2, ,18.9,17.1,100,38,2.92,5.96
MELBOURNE (OLYMPIC PARK),07/01/2025,6.1,24.6, ,25.3,14.5,81,43,3.66,31.05
MELBOURNE (OLYMPIC PARK),08/01/2025,6.2,0.0, ,30.2,12.9,93,30,1.99,30.98
MELBOURNE (OLYMPIC PARK),09/01/2025,6.7,0.0, ,32.5,18.0,71,24,3.08,23.20
MELBOURNE (OLYMPIC PARK),10/01/2025,5.5,0.0, ,26.8,18.1,85,46,1.41,29.14
MELBOURNE (OLYMPIC PARK),11/01/2025,6.4,0.0, ,34.2,18.9,96,26,2.23,26.02
MELBOURNE (OLYMPIC PARK),12/01/2025,2.9,0.0, ,28.1,20.5,100,49,1.84,10.11
MELBOURNE (OLYMPIC PARK),13/01/2025,5.2,31.0, ,25.3,18.9,97,61,2.32,28.15
MELBOURNE (OLYMPIC PARK),14/01/2025,5.5,0.0, ,27.0,18.0,88,55,2.04,28.96
MELBOURNE (OLYMPIC PARK),15/01/2025,2.6,0.0, ,24.1,18.8,99,55,2.78,8.13
MELBOURNE (OLYMPIC PARK),16/01/2025,5.1,2.2, ,21.6,13.7,71,47,3.13,27.50
MELBOURNE (OLYMPIC PARK),17/01/2025,4.8,2.2, ,21.4,16.1,97,55,3.12,27.95
MELBOURNE (OLYMPIC PARK),18/01/2025, ,0.2, ,30.3,16.1, , , ,30.76
MELBOURNE (OLYMPIC PARK),19/01/2025,6.5,0.0, ,33.9,16.0,89,19,1.92,28.42
MELBOURNE (OLYMPIC PARK),20/01/2025,5.7,0.0, ,34.6,18.3,89,23,1.86,21.97
MELBOURNE (OLYMPIC PARK),21/01/2025,6.0,0.0, ,28.3,19.3,83,55,2.67,29.65
MELBOURNE (OLYMPIC PARK),22/01/2025,4.8,0.0, ,22.1,17.6,78,43,4.02,20.91
MELBOURNE (OLYMPIC PARK),23/01/2025,3.0,0.0, ,20.4,13.2,83,56,2.74,12.88
MELBOURNE (OLYMPIC PARK),24/01/2025,5.4,0.0, ,23.3,14.6,75,37,3.19,26.46
MELBOURNE (OLYMPIC PARK),25/01/2025,5.2,0.0, ,24.8,16.7,81,45,2.38,26.95
MELBOURNE (OLYMPIC PARK),26/01/2025,5.0,0.0, ,25.3,16.8,81,56,2.76,25.38
MELBOURNE (OLYMPIC PARK),27/01/2025,7.8,0.0, ,39.8,17.0,84,18,3.80,17.98
MELBOURNE (OLYMPIC PARK),28/01/2025,5.0,0.2, ,22.6,18.2,90,44,3.75,25.02
MELBOURNE (OLYMPIC PARK),29/01/2025, ,0.0, , ,15.5,60,47,3.66,28.34
MELBOURNE (OLYMPIC PARK),30/01/2025, , , , , ,65,45,3.28,24.67
MELBOURNE (OLYMPIC PARK),31/01/2025, , , ,22.5, ,86,51,2.73,28.68
Totals:,,143.1,62.6, ,,,,,, 
