'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CERBERUS Victoria for January 2025,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CERBERUS,01/01/2025,5.0,0.0, ,21.7,9.8,90,51,4.52,28.64
CERBERUS,02/01/2025,5.4,0.0, ,20.3,12.6,75,42,3.83,29.94
CERBERUS,03/01/2025,6.1,0.0, ,27.8,11.0,79,36,2.28,31.79
CERBERUS,04/01/2025,7.4,0.0, ,36.4,14.3,86,11,2.44,27.16
CERBERUS,05/01/2025,6.6,0.0, ,37.9,18.2,66,12,2.08,21.50
CERBERUS,06/01/2025,3.4,0.6, ,19.0,16.4,90,38,4.53,10.42
CERBERUS,07/01/2025,5.3,14.6, ,22.9,14.4,80,44,4.90,23.79
CERBERUS,08/01/2025,7.1,0.0, ,28.5,15.0,73,31,3.84,31.06
CERBERUS,09/01/2025,5.6,0.0, ,31.9,15.2,85,24,1.96,22.91
CERBERUS,10/01/2025,5.7,0.0, ,30.2,14.3,87,35,1.89,27.07
CERBERUS,11/01/2025,6.5,0.0, ,32.4,14.7,90,32,2.05,30.66
CERBERUS,12/01/2025,3.0,0.0, ,27.1,14.4,89,52,1.82,10.84
CERBERUS,13/01/2025,4.8,8.6, ,24.2,14.0,90,62,2.39,27.45
CERBERUS,14/01/2025,5.1,0.0, ,23.1,17.3,84,60,2.45,28.50
CERBERUS,15/01/2025,3.3,0.0, ,23.5,18.4,85,57,4.92,8.30
CERBERUS,16/01/2025,4.8,2.4, ,21.2,13.7,81,49,4.08,24.47
CERBERUS,17/01/2025, ,1.0, ,21.3,13.5, , , ,29.48
CERBERUS,18/01/2025,7.7,0.0, ,28.1,16.1,68,31,5.51,30.48
CERBERUS,19/01/2025,7.2,0.0, ,32.8,16.6,76,22,2.93,28.23
CERBERUS,20/01/2025,5.5,0.0, ,31.4,17.2,82,28,2.14,22.22
CERBERUS,21/01/2025,6.4,0.0, ,30.2,14.4,87,42,3.25,29.78
CERBERUS,22/01/2025, ,0.0, , ,16.5,81,41,5.37,21.56
CERBERUS,23/01/2025, , , ,21.2, ,100,60,3.39,12.50
CERBERUS,24/01/2025,5.0,0.0, ,22.4,14.9,78,44,4.56,22.12
CERBERUS,25/01/2025,4.7,0.0, ,22.6,12.5,89,51,3.12,26.17
CERBERUS,26/01/2025,4.7,0.8, ,22.2,16.1,89,54,2.88,26.12
CERBERUS,27/01/2025,8.5,0.2, ,40.4,16.2,86,15,4.08,19.11
CERBERUS,28/01/2025,4.9,1.8, ,22.4,16.4,89,46,4.64,23.25
CERBERUS,29/01/2025,5.1,0.0, ,20.9,13.9,62,42,3.57,24.71
CERBERUS,30/01/2025,4.5,0.0, ,21.3,15.6,78,41,3.33,21.01
CERBERUS,31/01/2025,4.8,0.0, ,22.2,10.5,85,48,2.72,28.45
Totals:,,154.1,30, ,,,,,, 
