'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HOPETOUN AIRPORT Victoria for September 2024,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 October 2024,,,,,,,,,,
© Copyright Commonwealth of Australia 2024 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HOPETOUN AIRPORT,01/09/2024,4.3,0.0, ,22.1,9.2,84,40,7.69,12.72
HOPETOUN AIRPORT,02/09/2024,3.9,0.2, ,16.4,9.0,93,35,9.98,15.36
HOPETOUN AIRPORT,03/09/2024,2.7,0.0, ,19.3,-0.6,100,37,2.17,17.30
HOPETOUN AIRPORT,04/09/2024,5.8,0.0, ,25.2,3.8,85,15,5.78,17.38
HOPETOUN AIRPORT,05/09/2024,5.1,0.0, ,25.2,13.7,46,20,4.50,9.09
HOPETOUN AIRPORT,06/09/2024,5.2,0.0, ,27.0,19.6,98,25,6.63,12.34
HOPETOUN AIRPORT,07/09/2024,3.3,0.0, ,20.9,4.0,100,32,3.08,17.61
HOPETOUN AIRPORT,08/09/2024,3.3,0.0, ,20.3,2.1,100,42,5.19,13.23
HOPETOUN AIRPORT,09/09/2024,2.7,2.0, ,19.1,9.2,100,50,4.31,13.40
HOPETOUN AIRPORT,10/09/2024,3.0,0.4, ,22.3,0.5,100,36,1.99,18.09
HOPETOUN AIRPORT,11/09/2024,3.3,0.0, ,21.7,5.8,90,43,3.79,14.64
HOPETOUN AIRPORT,12/09/2024,3.7,0.0, ,19.2,3.0,99,37,5.28,18.88
HOPETOUN AIRPORT,13/09/2024,3.1,0.0, ,19.3,-1.0,100,42,3.19,19.09
HOPETOUN AIRPORT,14/09/2024,3.4,0.0, ,16.8,0.1,100,33,5.21,16.38
HOPETOUN AIRPORT,15/09/2024, ,0.0, , ,0.1,94,33,4.83,19.45
HOPETOUN AIRPORT,16/09/2024, , , , , ,96,39,4.08,19.53
HOPETOUN AIRPORT,17/09/2024,3.4, , ,20.2,-2.9,100,24,2.51,19.82
HOPETOUN AIRPORT,18/09/2024,6.0,0.0, ,24.1,-1.2,81,11,5.28,20.00
HOPETOUN AIRPORT,19/09/2024,4.3,0.0, ,20.0,2.5,91,33,6.38,17.59
HOPETOUN AIRPORT,20/09/2024,3.8,0.0, ,20.5,4.7,100,37,5.91,14.13
HOPETOUN AIRPORT,21/09/2024,3.0,0.4, ,18.5,7.9,100,51,5.26,14.97
HOPETOUN AIRPORT,22/09/2024,4.1,2.4, ,22.8,5.8,100,35,4.35,18.66
HOPETOUN AIRPORT,23/09/2024,4.0,0.0, ,23.7,2.2,100,33,3.12,19.71
HOPETOUN AIRPORT,24/09/2024,5.3,0.0, ,28.2,8.7,83,16,4.01,12.87
HOPETOUN AIRPORT,25/09/2024,3.8,0.0, ,21.9,13.2,90,37,4.34,14.22
HOPETOUN AIRPORT,26/09/2024,4.2,0.0, ,18.9,1.2,93,30,5.16,21.38
HOPETOUN AIRPORT,27/09/2024,4.1,0.0, ,21.4,-0.4,94,22,2.93,21.58
HOPETOUN AIRPORT,28/09/2024,5.9,0.0, ,25.2,5.0,76,21,5.53,18.79
HOPETOUN AIRPORT,29/09/2024,3.6,1.8, ,20.9,11.7,100,27,4.15,12.27
HOPETOUN AIRPORT,30/09/2024,4.0,0.4, ,22.1,1.2,100,36,3.71,19.73
Totals:,,112.3,7.6, ,,,,,, 
