'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SWAN HILL AERODROME Victoria for January 2025,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SWAN HILL AERODROME,01/01/2025,9.6,0.0, ,32.3,14.9,71,12,5.72,31.59
SWAN HILL AERODROME,02/01/2025,8.6,0.0, ,31.0,12.5,73,14,4.70,31.53
SWAN HILL AERODROME,03/01/2025,7.6,0.0, ,34.6,10.4,67,12,2.43,31.41
SWAN HILL AERODROME,04/01/2025,9.5,0.0, ,40.4,14.1,56,8,3.36,28.02
SWAN HILL AERODROME,05/01/2025,10.1,0.0, ,42.3,21.8,51,12,4.59,19.84
SWAN HILL AERODROME,06/01/2025,3.5,1.4, ,22.0,18.4,94,32,4.58,6.87
SWAN HILL AERODROME,07/01/2025,7.4,4.6, ,30.3,10.6,84,30,4.21,31.55
SWAN HILL AERODROME,08/01/2025,8.6,0.0, ,33.3,16.0,67,24,4.44,30.89
SWAN HILL AERODROME,09/01/2025,8.3,0.0, ,34.2,20.4,52,23,5.03,20.45
SWAN HILL AERODROME,10/01/2025,8.1,0.0, ,35.7,16.6,68,16,2.90,30.91
SWAN HILL AERODROME,11/01/2025,7.9,0.0, ,36.4,19.9,66,20,2.95,28.15
SWAN HILL AERODROME,12/01/2025,7.8,0.0, ,38.6,22.0,68,22,4.01,17.80
SWAN HILL AERODROME,13/01/2025,8.5,0.0, ,38.2,18.7,82,19,3.20,30.16
SWAN HILL AERODROME,14/01/2025,9.5,0.0, ,39.7,20.7,66,18,3.71,30.71
SWAN HILL AERODROME,15/01/2025,10.1,0.0, ,30.6,23.1,43,23,8.65,20.80
SWAN HILL AERODROME,16/01/2025,7.9,0.0, ,27.8,11.3,65,25,5.98,30.43
SWAN HILL AERODROME,17/01/2025,9.1,0.0, ,32.3,14.3,72,17,5.46,30.36
SWAN HILL AERODROME,18/01/2025, ,0.0, ,32.8,16.0, , , ,30.17
SWAN HILL AERODROME,19/01/2025,8.0,0.0, ,36.1,19.0,66,20,3.13,28.58
SWAN HILL AERODROME,20/01/2025,7.9,0.0, ,39.1,18.6,53,15,3.06,22.21
SWAN HILL AERODROME,21/01/2025,11.2,0.0, ,41.4,22.2,44,14,4.83,29.46
SWAN HILL AERODROME,22/01/2025,8.3,0.0, ,31.9,17.9,73,23,5.93,24.58
SWAN HILL AERODROME,23/01/2025,6.6,0.0, ,28.1,12.1,70,17,5.32,14.14
SWAN HILL AERODROME,24/01/2025,8.1,0.0, ,29.9,12.1,74,19,5.13,29.41
SWAN HILL AERODROME,25/01/2025,7.1,0.0, ,32.0,12.7,68,22,3.34,26.93
SWAN HILL AERODROME,26/01/2025,7.8,0.0, ,35.1,16.7,73,21,3.39,27.77
SWAN HILL AERODROME,27/01/2025,11.9,0.0, ,43.9,20.0,57,13,5.22,27.80
SWAN HILL AERODROME,28/01/2025,9.1,0.0, ,31.9,17.7,72,19,6.27,28.54
SWAN HILL AERODROME,29/01/2025,8.1,0.0, ,30.9,12.2,69,13,4.44,28.52
SWAN HILL AERODROME,30/01/2025,7.8,0.0, ,30.4,10.9,71,16,4.47,27.88
SWAN HILL AERODROME,31/01/2025,8.6,0.0, ,34.9,12.5,72,11,3.98,28.32
Totals:,,252.6,6, ,,,,,, 
