'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MELBOURNE (OLYMPIC PARK) Victoria for February 2025,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 March 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MELBOURNE (OLYMPIC PARK),01/02/2025,5.4,0.0, ,29.3,14.9,80,51,1.59,28.37
MELBOURNE (OLYMPIC PARK),02/02/2025,8.0,0.0, ,39.3,17.8,94,25,3.37,26.45
MELBOURNE (OLYMPIC PARK),03/02/2025,5.8,14.4, ,37.8,20.9,97,21,2.21,18.38
MELBOURNE (OLYMPIC PARK),04/02/2025,7.0,0.0, ,37.3,24.1,78,24,3.07,22.10
MELBOURNE (OLYMPIC PARK),05/02/2025,5.1,0.0, ,23.2,17.5,77,53,3.28,26.74
MELBOURNE (OLYMPIC PARK),06/02/2025,5.6,0.0, ,31.2,16.9,99,43,1.73,27.86
MELBOURNE (OLYMPIC PARK),07/02/2025,3.0,0.0, ,23.9,19.6,92,60,2.57,12.32
MELBOURNE (OLYMPIC PARK),08/02/2025,3.0,0.0, ,22.1,17.4,73,59,3.52,8.82
MELBOURNE (OLYMPIC PARK),09/02/2025,6.4,0.0, ,28.3,17.6,75,43,5.03,25.89
MELBOURNE (OLYMPIC PARK),10/02/2025,5.9,0.0, ,27.0,18.7,75,47,4.41,25.46
MELBOURNE (OLYMPIC PARK),11/02/2025,6.0,0.0, ,31.5,19.0,86,36,2.55,26.47
MELBOURNE (OLYMPIC PARK),12/02/2025,5.7,0.0, ,33.9,18.4,97,34,1.51,26.95
MELBOURNE (OLYMPIC PARK),13/02/2025,6.4,0.0, ,34.8,22.6,88,30,4.73,15.04
MELBOURNE (OLYMPIC PARK),14/02/2025,4.3,5.0, ,23.2,16.8,86,50,2.84,21.60
MELBOURNE (OLYMPIC PARK),15/02/2025,3.4,2.8, ,17.9,13.6,82,43,3.56,14.29
MELBOURNE (OLYMPIC PARK),16/02/2025,3.6,15.0, ,18.5,9.9,90,42,3.19,19.51
MELBOURNE (OLYMPIC PARK),17/02/2025,4.3,0.8, ,20.4,11.4,75,47,2.12,26.00
MELBOURNE (OLYMPIC PARK),18/02/2025,3.8,0.0, ,21.1,11.9,88,45,2.49,20.88
MELBOURNE (OLYMPIC PARK),19/02/2025, ,0.4, , ,15.3,80,52,3.48,16.40
MELBOURNE (OLYMPIC PARK),20/02/2025, , , ,20.3, ,67,44,3.21,19.13
MELBOURNE (OLYMPIC PARK),21/02/2025,5.1,0.0, ,32.4,10.8,85,25,1.47,24.38
MELBOURNE (OLYMPIC PARK),22/02/2025,8.0,0.0, ,36.3,13.7,70,27,4.50,23.84
MELBOURNE (OLYMPIC PARK),23/02/2025,5.8,0.0, ,29.6,26.2,93,30,4.77,18.33
MELBOURNE (OLYMPIC PARK),24/02/2025,4.4,6.8, ,23.0,15.9,76,51,2.64,22.99
MELBOURNE (OLYMPIC PARK),25/02/2025,4.4,0.0, ,24.0,15.7,93,50,2.45,24.22
MELBOURNE (OLYMPIC PARK),26/02/2025,6.4,0.0, ,35.2,15.5,100,18,2.97,21.88
MELBOURNE (OLYMPIC PARK),27/02/2025,4.0,0.0, ,23.9,18.0,81,58,2.08,21.45
MELBOURNE (OLYMPIC PARK),28/02/2025,4.5,0.0, ,26.4,17.4,95,47,2.27,23.03
Totals:,,135.3,45.2, ,,,,,, 
