'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HUNTERS HILL Victoria for September 2024,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 October 2024,,,,,,,,,,
© Copyright Commonwealth of Australia 2024 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HUNTERS HILL,01/09/2024,2.3,0.0, ,12.9,4.8,80,48,3.76,12.99
HUNTERS HILL,02/09/2024,1.8,2.2, ,5.1,2.7,98,40,6.31,11.36
HUNTERS HILL,03/09/2024,1.8,3.0, ,10.7,-0.2,98,59,1.69,17.05
HUNTERS HILL,04/09/2024, ,0.0, , ,3.2,94,43,1.32,17.14
HUNTERS HILL,05/09/2024, , , ,17.0, ,81,53,1.69,12.79
HUNTERS HILL,06/09/2024,3.3,0.0, ,21.8,9.3,82,46,3.38,16.02
HUNTERS HILL,07/09/2024,2.4,5.0, ,13.7,7.7,98,41,1.96,17.17
HUNTERS HILL,08/09/2024,1.7,0.0, ,10.5,4.8,90,64,2.68,11.88
HUNTERS HILL,09/09/2024,1.6,1.2, ,10.6,5.4,97,70,2.49,12.16
HUNTERS HILL,10/09/2024,2.2,0.0, ,15.1,4.8,95,50,0.79,18.26
HUNTERS HILL,11/09/2024,2.0,0.0, ,15.6,6.3,95,60,1.01,15.28
HUNTERS HILL,12/09/2024,2.2,13.8, ,13.0,4.7,98,63,1.80,18.10
HUNTERS HILL,13/09/2024,2.3,0.0, ,13.4,2.7,93,55,1.54,18.82
HUNTERS HILL,14/09/2024,1.8,0.0, ,10.4,3.9,96,71,2.02,15.89
HUNTERS HILL,15/09/2024,2.0,3.2, ,8.9,-1.2,85,51,1.07,19.23
HUNTERS HILL,16/09/2024,2.2,0.6, ,11.7,-0.2,85,49,1.19,19.24
HUNTERS HILL,17/09/2024,2.3,0.0, ,12.0,3.5,84,55,1.54,19.52
HUNTERS HILL,18/09/2024,3.2,0.0, ,14.5,3.4,77,30,3.11,19.79
HUNTERS HILL,19/09/2024,2.4,0.0, ,10.6,5.4,81,38,4.07,9.83
HUNTERS HILL,20/09/2024,1.5,0.0, ,8.5,2.0,98,71,3.03,12.46
HUNTERS HILL,21/09/2024,1.5,6.6, ,8.7,3.6,99,72,3.48,12.62
HUNTERS HILL,22/09/2024,1.8,0.4, ,11.2,4.0,96,68,2.38,13.54
HUNTERS HILL,23/09/2024,3.0,0.0, ,15.7,6.4,80,47,2.08,20.25
HUNTERS HILL,24/09/2024,3.1,0.0, ,19.7,9.2,74,35,1.79,17.10
HUNTERS HILL,25/09/2024,1.6,15.8, ,10.5,9.0,99,40,2.74,4.94
HUNTERS HILL,26/09/2024,2.7,29.0, ,12.2,2.5,91,45,2.27,20.89
HUNTERS HILL,27/09/2024,2.7,0.0, ,14.6,1.2,76,44,0.93,21.45
HUNTERS HILL,28/09/2024,2.9,0.0, ,16.1,4.9,82,52,1.04,21.58
HUNTERS HILL,29/09/2024,2.1,0.0, ,14.8,7.3,98,61,2.00,13.21
HUNTERS HILL,30/09/2024,2.9,3.2, ,15.0,5.1,99,52,1.88,21.98
Totals:,,63.3,84, ,,,,,, 
