'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MELBOURNE (OLYMPIC PARK) Victoria for September 2024,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 October 2024,,,,,,,,,,
© Copyright Commonwealth of Australia 2024 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MELBOURNE (OLYMPIC PARK),01/09/2024,4.2,0.2, ,20.4,14.2,64,42,6.48,12.20
MELBOURNE (OLYMPIC PARK),02/09/2024,2.7,2.8, ,13.5,9.5,84,44,5.26,13.31
MELBOURNE (OLYMPIC PARK),03/09/2024,2.2,2.4, ,16.8,8.3,82,49,2.06,12.86
MELBOURNE (OLYMPIC PARK),04/09/2024,3.9,0.0, ,19.6,9.6,72,39,5.61,14.90
MELBOURNE (OLYMPIC PARK),05/09/2024,3.5,0.2, ,21.0,13.3,80,33,4.80,5.87
MELBOURNE (OLYMPIC PARK),06/09/2024,3.6,1.6, ,24.5,14.1,88,33,4.36,6.64
MELBOURNE (OLYMPIC PARK),07/09/2024,3.2,0.0, ,20.0,10.0,85,31,2.75,16.24
MELBOURNE (OLYMPIC PARK),08/09/2024,2.8,0.0, ,18.1,11.0,86,48,4.16,12.16
MELBOURNE (OLYMPIC PARK),09/09/2024,2.6,2.4, ,17.6,10.9,72,46,2.95,10.38
MELBOURNE (OLYMPIC PARK),10/09/2024,3.1,0.2, ,20.2,7.3,85,44,3.09,17.50
MELBOURNE (OLYMPIC PARK),11/09/2024,2.3,0.0, ,19.6,11.8,99,50,2.99,10.07
MELBOURNE (OLYMPIC PARK),12/09/2024,2.7,8.2, ,14.3,9.3,78,51,3.08,17.75
MELBOURNE (OLYMPIC PARK),13/09/2024,2.2,0.0, ,15.6,10.0,83,56,2.22,12.85
MELBOURNE (OLYMPIC PARK),14/09/2024,1.6,3.4, ,10.8,9.1,99,52,3.37,8.08
MELBOURNE (OLYMPIC PARK),15/09/2024,2.5,2.2, ,13.0,5.9,83,48,3.14,16.82
MELBOURNE (OLYMPIC PARK),16/09/2024,2.2,0.0, ,14.4,8.8,95,59,2.95,15.09
MELBOURNE (OLYMPIC PARK),17/09/2024,2.5,1.4, ,15.0,10.2,89,51,2.32,16.35
MELBOURNE (OLYMPIC PARK),18/09/2024,3.9,0.0, ,20.8,5.1,88,26,3.38,19.20
MELBOURNE (OLYMPIC PARK),19/09/2024,2.7,0.4, ,16.4,10.9,87,44,3.14,13.17
MELBOURNE (OLYMPIC PARK),20/09/2024,2.6,1.4, ,18.3,8.7,94,42,3.19,10.17
MELBOURNE (OLYMPIC PARK),21/09/2024,3.0,6.4, ,17.5,10.9,71,43,3.22,12.72
MELBOURNE (OLYMPIC PARK),22/09/2024,3.3,0.2, ,20.3,11.6,78,40,3.01,14.18
MELBOURNE (OLYMPIC PARK),23/09/2024,2.4,0.2, ,18.3,11.1,99,50,2.61,11.51
MELBOURNE (OLYMPIC PARK),24/09/2024,3.5,0.0, ,25.3,10.4,100,30,2.11,15.84
MELBOURNE (OLYMPIC PARK),25/09/2024,1.4,1.2, ,14.3,13.7,100,62,2.12,5.96
MELBOURNE (OLYMPIC PARK),26/09/2024,2.6,7.8, ,13.8,9.0,76,51,3.21,13.72
MELBOURNE (OLYMPIC PARK),27/09/2024,2.8,0.2, ,15.7,8.5,95,46,1.52,21.05
MELBOURNE (OLYMPIC PARK),28/09/2024,4.2,0.0, ,22.0,6.8,96,35,4.04,20.95
MELBOURNE (OLYMPIC PARK),29/09/2024,2.4,0.0, ,17.3,15.6,92,48,4.24,5.96
MELBOURNE (OLYMPIC PARK),30/09/2024,2.9,5.2, ,18.6,7.7,96,50,1.53,20.38
Totals:,,85.5,48, ,,,,,, 
