'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for WARRNAMBOOL AIRPORT NDB Victoria for April 2025,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 May 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
WARRNAMBOOL AIRPORT NDB,01/04/2025,3.8,0.0, ,23.5,8.8,95,38,4.12,16.43
WARRNAMBOOL AIRPORT NDB,02/04/2025,4.0,0.0, ,25.0,8.8,94,35,3.93,16.42
WARRNAMBOOL AIRPORT NDB,03/04/2025,2.5,0.0, ,19.0,9.3,97,62,6.02,12.85
WARRNAMBOOL AIRPORT NDB,04/04/2025,2.6,0.6, ,18.4,12.3,94,52,5.19,10.04
WARRNAMBOOL AIRPORT NDB,05/04/2025,3.2,5.4, ,18.2,9.4,81,45,5.77,11.01
WARRNAMBOOL AIRPORT NDB,06/04/2025,3.6,0.0, ,20.8,6.2,93,47,7.81,11.47
WARRNAMBOOL AIRPORT NDB,07/04/2025,2.3,2.0, ,17.4,11.0,93,62,5.10,11.60
WARRNAMBOOL AIRPORT NDB,08/04/2025,1.9,1.0, ,16.9,8.9,95,60,2.69,10.21
WARRNAMBOOL AIRPORT NDB,09/04/2025,2.6,0.0, ,21.1,5.5,97,45,2.98,11.55
WARRNAMBOOL AIRPORT NDB,10/04/2025,5.7,0.0, ,30.2,9.1,92,26,5.46,14.47
WARRNAMBOOL AIRPORT NDB,11/04/2025,2.6,0.0, ,21.3,12.6,93,56,3.47,12.56
WARRNAMBOOL AIRPORT NDB,12/04/2025,3.8,0.0, ,29.0,6.8,97,38,3.15,15.17
WARRNAMBOOL AIRPORT NDB,13/04/2025,6.9,0.0, ,33.6,14.6,94,19,6.20,13.76
WARRNAMBOOL AIRPORT NDB,14/04/2025,2.7,0.0, ,22.9,15.8,94,58,4.49,10.48
WARRNAMBOOL AIRPORT NDB,15/04/2025,3.8,0.0, ,27.6,13.3,91,40,3.81,14.42
WARRNAMBOOL AIRPORT NDB,16/04/2025,5.5,2.0, ,32.3,16.1,83,27,4.93,11.42
WARRNAMBOOL AIRPORT NDB,17/04/2025,4.0,0.2, ,30.6,15.3,96,29,3.72,8.33
WARRNAMBOOL AIRPORT NDB,18/04/2025,2.4,0.0, ,22.9,15.7,96,62,3.24,12.88
WARRNAMBOOL AIRPORT NDB,19/04/2025,3.2,0.0, ,26.0,11.6,90,33,3.65,4.73
WARRNAMBOOL AIRPORT NDB,20/04/2025,4.3,0.2, ,23.0,13.0,85,42,8.39,11.74
WARRNAMBOOL AIRPORT NDB,21/04/2025,1.9,1.0, ,19.1,11.3,97,73,6.36,10.22
WARRNAMBOOL AIRPORT NDB,22/04/2025,1.7,2.0, ,17.5,11.7,96,70,5.40,6.52
WARRNAMBOOL AIRPORT NDB,23/04/2025,2.6,0.2, ,23.7,9.5,98,51,3.32,11.80
WARRNAMBOOL AIRPORT NDB,24/04/2025,4.1,0.0, ,28.6,11.9,96,39,5.15,10.89
WARRNAMBOOL AIRPORT NDB,25/04/2025,1.5,0.0, ,21.4,8.7,98,64,2.45,5.07
WARRNAMBOOL AIRPORT NDB,26/04/2025,1.8,0.2, ,19.9,10.0,98,67,3.45,11.31
WARRNAMBOOL AIRPORT NDB,27/04/2025,1.7,0.6, ,18.9,10.5,96,59,2.48,8.77
WARRNAMBOOL AIRPORT NDB,28/04/2025,1.4,1.0, ,17.5,9.4,98,71,2.33,9.56
WARRNAMBOOL AIRPORT NDB,29/04/2025,2.1,2.2, ,18.8,9.8,96,61,4.70,11.44
WARRNAMBOOL AIRPORT NDB,30/04/2025,2.0,0.0, ,17.5,11.6,91,63,6.26,5.15
Totals:,,92.2,18.6, ,,,,,, 
