'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT MOORNAPA Victoria for January 2025,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT MOORNAPA,01/01/2025,5.7,0.0, ,25.2,13.3,90,34,2.25,30.33
MOUNT MOORNAPA,02/01/2025,4.6,0.0, ,22.3,9.8,94,34,1.60,25.67
MOUNT MOORNAPA,03/01/2025,5.7,0.0, ,26.9,9.1,87,38,1.64,31.80
MOUNT MOORNAPA,04/01/2025,8.5,0.0, ,37.6,14.9,62,11,3.11,28.71
MOUNT MOORNAPA,05/01/2025,7.5,0.0, ,37.7,21.8,41,13,2.98,19.41
MOUNT MOORNAPA,06/01/2025,2.3,0.0, ,21.6,21.4,100,29,2.25,4.49
MOUNT MOORNAPA,07/01/2025,1.9,17.8, ,17.7,8.4,100,72,2.03,9.14
MOUNT MOORNAPA,08/01/2025,5.4,1.0, ,24.5,10.6,97,41,1.93,31.29
MOUNT MOORNAPA,09/01/2025,5.5,0.0, ,30.5,13.8,89,30,1.97,24.37
MOUNT MOORNAPA,10/01/2025,3.9,0.0, ,26.0,14.6,100,50,1.20,19.25
MOUNT MOORNAPA,11/01/2025,4.8,0.0, ,30.3,15.6,100,39,1.26,22.43
MOUNT MOORNAPA,12/01/2025,4.5,0.0, ,31.4,19.1,100,37,3.22,13.01
MOUNT MOORNAPA,13/01/2025,4.8,41.2, ,27.6,14.7,100,56,1.44,25.25
MOUNT MOORNAPA,14/01/2025,2.6,0.2, ,23.6,15.1,100,67,1.12,12.16
MOUNT MOORNAPA,15/01/2025,3.2,0.2, ,29.1,15.2,100,52,3.23,8.76
MOUNT MOORNAPA,16/01/2025,3.6,23.4, ,20.1,9.4,94,52,2.36,19.76
MOUNT MOORNAPA,17/01/2025, ,0.0, ,22.7,11.5, , , ,23.18
MOUNT MOORNAPA,18/01/2025, ,0.6, ,22.7,11.7, , , ,27.42
MOUNT MOORNAPA,19/01/2025,5.3,0.0, ,26.2,10.9,100,45,1.62,30.14
MOUNT MOORNAPA,20/01/2025,4.8,0.0, ,27.6,15.0,89,40,1.46,23.90
MOUNT MOORNAPA,21/01/2025, ,0.0, , ,15.4,82,33,1.38,30.16
MOUNT MOORNAPA,22/01/2025, , , , , ,98,44,2.11,16.21
MOUNT MOORNAPA,23/01/2025, , , ,22.6, ,100,60,1.21,15.74
MOUNT MOORNAPA,24/01/2025,4.3,18.4, ,22.0,11.9,100,47,2.07,24.20
MOUNT MOORNAPA,25/01/2025,4.7,0.0, ,25.5,11.6,92,47,1.48,25.72
MOUNT MOORNAPA,26/01/2025,4.7,0.0, ,24.4,13.5,93,52,1.49,26.81
MOUNT MOORNAPA,27/01/2025,7.4,0.0, ,36.7,14.8,92,26,3.24,26.47
MOUNT MOORNAPA,28/01/2025,4.0, , ,22.8,13.0,100,45,1.85,21.11
MOUNT MOORNAPA,29/01/2025,2.6,0.2, ,19.7,10.7,90,57,0.85,14.38
MOUNT MOORNAPA,30/01/2025,3.1,0.0, ,21.1,10.8,88,48,1.27,16.06
MOUNT MOORNAPA,31/01/2025,4.3,0.0, ,23.9,11.4,96,53,1.38,25.06
Totals:,,119.7,103, ,,,,,, 
