'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MORWELL (LATROBE VALLEY AIRPORT) Victoria for January 2025,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MORWELL (LATROBE VALLEY AIRPORT),01/01/2025,5.9,0.0, ,25.3,8.2,96,33,5.05,25.86
MORWELL (LATROBE VALLEY AIRPORT),02/01/2025,5.5,0.0, ,24.7,6.6,94,29,2.24,30.94
MORWELL (LATROBE VALLEY AIRPORT),03/01/2025,6.6,0.0, ,28.7,6.3,88,35,3.66,31.67
MORWELL (LATROBE VALLEY AIRPORT),04/01/2025,8.4,0.0, ,37.8,12.9,95,12,3.05,29.41
MORWELL (LATROBE VALLEY AIRPORT),05/01/2025,8.1,0.0, ,40.0,15.3,76,10,2.77,24.82
MORWELL (LATROBE VALLEY AIRPORT),06/01/2025,3.2,0.4, ,18.8,18.4,92,46,6.29,7.39
MORWELL (LATROBE VALLEY AIRPORT),07/01/2025,3.1,3.8, ,20.0,7.8,94,56,3.72,14.16
MORWELL (LATROBE VALLEY AIRPORT),08/01/2025,6.6,1.2, ,26.1,11.0,89,32,4.69,31.34
MORWELL (LATROBE VALLEY AIRPORT),09/01/2025,6.2,0.0, ,32.2,12.5,94,24,2.73,23.48
MORWELL (LATROBE VALLEY AIRPORT),10/01/2025,5.3,0.0, ,28.3,15.9,95,42,3.55,22.36
MORWELL (LATROBE VALLEY AIRPORT),11/01/2025,6.5,0.0, ,33.9,18.5,95,26,3.05,23.02
MORWELL (LATROBE VALLEY AIRPORT),12/01/2025,4.4,49.8, ,31.3,13.9,97,41,3.33,12.71
MORWELL (LATROBE VALLEY AIRPORT),13/01/2025,5.9,5.0, ,30.4,15.4,97,37,3.19,25.14
MORWELL (LATROBE VALLEY AIRPORT),14/01/2025,5.0,0.0, ,27.9,17.5,91,45,3.06,21.29
MORWELL (LATROBE VALLEY AIRPORT),15/01/2025,2.9,0.0, ,24.7,18.1,91,66,5.52,7.73
MORWELL (LATROBE VALLEY AIRPORT),16/01/2025,5.3,8.2, ,22.7,10.3,83,38,5.47,23.18
MORWELL (LATROBE VALLEY AIRPORT),17/01/2025, ,0.0, ,26.5,11.6, , , ,23.53
MORWELL (LATROBE VALLEY AIRPORT),18/01/2025,6.1,0.0, ,24.6,14.1,76,39,6.28,23.88
MORWELL (LATROBE VALLEY AIRPORT),19/01/2025,6.6,0.0, ,28.1,14.1,86,39,4.49,29.82
MORWELL (LATROBE VALLEY AIRPORT),20/01/2025,5.3,0.0, ,29.9,11.9,97,40,3.00,22.36
MORWELL (LATROBE VALLEY AIRPORT),21/01/2025,7.9,0.0, ,33.8,13.5,94,23,3.98,29.96
MORWELL (LATROBE VALLEY AIRPORT),22/01/2025,5.8,0.0, ,24.6,17.2,84,36,6.11,21.57
MORWELL (LATROBE VALLEY AIRPORT),23/01/2025,3.0,0.0, ,22.8,8.1,93,52,2.36,13.20
MORWELL (LATROBE VALLEY AIRPORT),24/01/2025,5.5,6.8, ,24.3,12.2,94,35,5.16,23.84
MORWELL (LATROBE VALLEY AIRPORT),25/01/2025,6.5,0.0, ,28.4,13.6,88,37,4.46,28.24
MORWELL (LATROBE VALLEY AIRPORT),26/01/2025,5.8,0.0, ,27.1,11.9,92,39,3.24,28.46
MORWELL (LATROBE VALLEY AIRPORT),27/01/2025,8.2,0.0, ,39.2,15.6,95,19,3.83,23.02
MORWELL (LATROBE VALLEY AIRPORT),28/01/2025,5.6,1.2, ,24.4,16.1,93,35,6.80,19.95
MORWELL (LATROBE VALLEY AIRPORT),29/01/2025,4.9,0.2, ,23.9,6.3,94,35,3.11,24.78
MORWELL (LATROBE VALLEY AIRPORT),30/01/2025,5.2,0.0, ,24.2,11.3,81,35,3.59,23.93
MORWELL (LATROBE VALLEY AIRPORT),31/01/2025,5.5,0.0, ,28.1,9.4,93,34,2.25,28.11
Totals:,,170.8,76.6, ,,,,,, 
